STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 06:00,1,C,37,C,10102,C,10159,C,10132,C,169,C,138,C,102,C,530,C,61,C,511,C,601,C,559,C,614,C,579,C,644,C,614,C,614,C,3,C,293,C,4,C,183,C,47,C,109,C,124,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 07:00,4,C,24,C,10106,C,10163,C,10135,C,161,C,121,C,117,C,516,C,85,C,518,C,601,C,560,C,630,C,601,C,660,C,630,C,630,C,4,C,239,C,3,C,226,C,51,C,109,C,164,C,16,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 08:00,12,C,14,C,10107,C,10166,C,10138,C,188,C,128,C,101,C,478,C,105,C,511,C,608,C,559,C,648,C,610,C,691,C,648,C,648,C,4,C,237,C,7,C,225,C,54,C,110,C,206,C,25,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 09:00,21,C,9,C,10108,C,10166,C,10139,C,228,C,143,C,119,C,412,C,98,C,511,C,610,C,561,C,662,C,621,C,711,C,662,C,662,C,7,C,408,C,6,C,279,C,70,C,56,C,241,C,52,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 10:00,27,C,5,C,10110,C,10167,C,10140,C,170,C,165,C,156,C,372,C,137,C,511,C,610,C,563,C,672,C,630,C,720,C,672,C,672,C,7,C,477,C,6,C,414,C,89,C,26,C,245,C,81,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 11:00,33,C,3,C,10109,C,10166,C,10140,C,176,C,202,C,202,C,269,C,151,C,518,C,610,C,563,C,680,C,640,C,730,C,679,C,679,C,7,C,513,C,6,C,430,C,105,C,2,C,247,C,98,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 12:00,36,C,2,C,10106,C,10165,C,10138,C,167,C,243,C,234,C,217,C,138,C,511,C,610,C,562,C,684,C,644,C,730,C,684,C,684,C,7,C,564,C,6,C,394,C,116,C,4,C,249,C,110,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 13:00,37,C,2,C,10104,C,10163,C,10135,C,203,C,250,C,234,C,165,C,147,C,511,C,608,C,561,C,685,C,644,C,730,C,685,C,685,C,7,C,629,C,6,C,354,C,127,C,0,C,251,C,124,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 14:00,34,C,2,C,10102,C,10161,C,10132,C,211,C,260,C,244,C,133,C,151,C,511,C,608,C,561,C,683,C,644,C,730,C,683,C,683,C,7,C,679,C,6,C,310,C,133,C,0,C,252,C,129,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 15:00,29,C,2,C,10097,C,10156,C,10128,C,208,C,298,C,206,C,139,C,150,C,511,C,608,C,561,C,677,C,640,C,720,C,677,C,677,C,7,C,702,C,6,C,288,C,136,C,0,C,253,C,133,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 16:00,22,C,4,C,10094,C,10153,C,10125,C,172,C,269,C,212,C,172,C,175,C,511,C,610,C,561,C,668,C,630,C,711,C,668,C,668,C,7,C,732,C,6,C,260,C,133,C,0,C,254,C,129,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 17:00,13,C,9,C,10092,C,10151,C,10123,C,190,C,270,C,210,C,185,C,145,C,511,C,608,C,559,C,655,C,621,C,698,C,655,C,655,C,7,C,775,C,6,C,212,C,125,C,0,C,256,C,122,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 18:00,7,C,17,C,10094,C,10151,C,10123,C,152,C,271,C,186,C,238,C,152,C,511,C,601,C,558,C,640,C,610,C,680,C,640,C,640,C,7,C,678,C,6,C,306,C,115,C,0,C,253,C,111,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 19:00,3,C,27,C,10096,C,10151,C,10124,C,187,C,252,C,182,C,264,C,115,C,511,C,601,C,557,C,626,C,601,C,660,C,626,C,626,C,7,C,630,C,6,C,337,C,100,C,0,C,253,C,95,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 20:00,2,C,32,C,10099,C,10153,C,10127,C,181,C,266,C,166,C,273,C,114,C,511,C,601,C,556,C,620,C,590,C,649,C,620,C,620,C,7,C,536,C,6,C,404,C,85,C,9,C,250,C,79,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 21:00,2,C,34,C,10104,C,10158,C,10131,C,164,C,314,C,139,C,291,C,92,C,511,C,601,C,558,C,619,C,590,C,649,C,619,C,619,C,7,C,422,C,6,C,411,C,72,C,46,C,247,C,63,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 22:00,2,C,35,C,10104,C,10158,C,10133,C,133,C,321,C,167,C,321,C,57,C,511,C,601,C,558,C,617,C,579,C,649,C,617,C,617,C,6,C,422,C,7,C,333,C,66,C,47,C,241,C,52,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100603 23:00,2,C,37,C,10104,C,10157,C,10132,C,177,C,289,C,128,C,357,C,49,C,518,C,601,C,558,C,615,C,579,C,649,C,615,C,615,C,7,C,330,C,6,C,306,C,58,C,87,C,240,C,40,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 00:00,1,C,39,C,10101,C,10156,C,10130,C,136,C,295,C,116,C,400,C,54,C,518,C,601,C,557,C,613,C,579,C,644,C,613,C,613,C,7,C,284,C,6,C,236,C,53,C,83,C,238,C,28,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 01:00,1,C,40,C,10098,C,10154,C,10128,C,114,C,279,C,125,C,426,C,56,C,518,C,601,C,557,C,611,C,570,C,644,C,611,C,611,C,7,C,271,C,6,C,159,C,48,C,134,C,237,C,20,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 02:00,1,C,43,C,10097,C,10152,C,10126,C,125,C,264,C,112,C,445,C,54,C,518,C,601,C,557,C,608,C,570,C,644,C,608,C,608,C,7,C,237,C,4,C,141,C,46,C,152,C,221,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 03:00,1,C,44,C,10095,C,10152,C,10125,C,119,C,226,C,112,C,493,C,49,C,511,C,601,C,556,C,607,C,570,C,640,C,607,C,607,C,7,C,217,C,3,C,212,C,46,C,143,C,185,C,7,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 04:00,1,C,46,C,10095,C,10152,C,10125,C,104,C,202,C,111,C,527,C,56,C,511,C,601,C,555,C,605,C,570,C,640,C,605,C,605,C,3,C,227,C,7,C,192,C,46,C,151,C,161,C,5,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 05:00,1,C,47,C,10098,C,10156,C,10128,C,110,C,144,C,112,C,553,C,81,C,511,C,601,C,555,C,604,C,559,C,640,C,604,C,604,C,3,C,246,C,7,C,150,C,43,C,158,C,111,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 06:00,1,C,36,C,10102,C,10159,C,10132,C,169,C,138,C,104,C,530,C,59,C,518,C,601,C,560,C,615,C,579,C,649,C,615,C,615,C,3,C,300,C,4,C,192,C,48,C,104,C,124,C,14,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 07:00,4,C,23,C,10105,C,10163,C,10135,C,164,C,123,C,114,C,513,C,85,C,518,C,601,C,561,C,631,C,601,C,662,C,631,C,631,C,4,C,249,C,3,C,221,C,51,C,101,C,164,C,17,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 08:00,13,C,14,C,10107,C,10166,C,10138,C,188,C,128,C,101,C,480,C,103,C,511,C,608,C,560,C,649,C,610,C,691,C,649,C,649,C,4,C,242,C,7,C,220,C,54,C,102,C,205,C,25,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 09:00,22,C,8,C,10109,C,10166,C,10138,C,226,C,141,C,123,C,409,C,101,C,511,C,610,C,562,C,663,C,621,C,711,C,663,C,663,C,7,C,408,C,6,C,269,C,70,C,56,C,240,C,51,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 10:00,27,C,5,C,10110,C,10167,C,10139,C,168,C,170,C,159,C,373,C,131,C,520,C,610,C,564,C,672,C,630,C,720,C,672,C,672,C,7,C,483,C,6,C,401,C,89,C,26,C,245,C,81,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 11:00,34,C,3,C,10110,C,10166,C,10140,C,169,C,207,C,202,C,276,C,147,C,518,C,610,C,564,C,681,C,640,C,730,C,681,C,681,C,7,C,502,C,6,C,439,C,105,C,2,C,247,C,98,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 12:00,37,C,2,C,10107,C,10165,C,10138,C,174,C,253,C,224,C,215,C,134,C,518,C,610,C,563,C,685,C,644,C,730,C,685,C,685,C,7,C,548,C,6,C,410,C,116,C,4,C,248,C,110,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 13:00,38,C,1,C,10105,C,10163,C,10135,C,196,C,266,C,223,C,161,C,154,C,511,C,608,C,562,C,686,C,644,C,730,C,686,C,686,C,7,C,610,C,6,C,374,C,127,C,0,C,250,C,123,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 14:00,35,C,1,C,10102,C,10161,C,10132,C,213,C,276,C,236,C,124,C,151,C,511,C,608,C,561,C,684,C,644,C,730,C,684,C,684,C,7,C,679,C,6,C,310,C,134,C,0,C,252,C,129,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 15:00,30,C,2,C,10097,C,10156,C,10128,C,204,C,309,C,204,C,135,C,148,C,518,C,610,C,562,C,678,C,640,C,720,C,678,C,678,C,7,C,703,C,6,C,286,C,136,C,0,C,253,C,133,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 16:00,23,C,4,C,10095,C,10153,C,10125,C,168,C,282,C,216,C,164,C,171,C,511,C,610,C,562,C,669,C,640,C,711,C,669,C,669,C,7,C,727,C,6,C,263,C,132,C,0,C,254,C,129,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 17:00,14,C,8,C,10092,C,10151,C,10122,C,181,C,286,C,214,C,170,C,150,C,511,C,608,C,560,C,656,C,626,C,698,C,656,C,656,C,7,C,757,C,6,C,230,C,125,C,0,C,256,C,122,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 18:00,7,C,16,C,10093,C,10150,C,10123,C,148,C,280,C,197,C,226,C,150,C,511,C,601,C,558,C,642,C,610,C,680,C,642,C,642,C,7,C,683,C,6,C,304,C,114,C,0,C,253,C,111,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 19:00,4,C,26,C,10095,C,10151,C,10124,C,180,C,261,C,184,C,249,C,126,C,511,C,601,C,558,C,627,C,601,C,660,C,627,C,627,C,7,C,626,C,6,C,341,C,100,C,0,C,253,C,95,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 20:00,2,C,31,C,10098,C,10153,C,10127,C,170,C,270,C,170,C,266,C,125,C,511,C,601,C,557,C,621,C,590,C,649,C,621,C,621,C,7,C,535,C,6,C,403,C,84,C,9,C,250,C,79,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 21:00,2,C,33,C,10104,C,10157,C,10131,C,170,C,318,C,146,C,274,C,92,C,518,C,601,C,559,C,619,C,590,C,649,C,619,C,619,C,7,C,429,C,6,C,403,C,71,C,44,C,246,C,62,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 22:00,2,C,34,C,10104,C,10158,C,10133,C,131,C,323,C,167,C,319,C,60,C,520,C,601,C,559,C,618,C,590,C,649,C,618,C,618,C,6,C,416,C,7,C,333,C,65,C,52,C,240,C,52,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100604 23:00,1,C,36,C,10104,C,10156,C,10132,C,174,C,295,C,121,C,356,C,54,C,518,C,601,C,559,C,616,C,579,C,649,C,616,C,616,C,7,C,319,C,6,C,311,C,57,C,90,C,238,C,39,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 00:00,1,C,37,C,10101,C,10155,C,10130,C,143,C,294,C,114,C,399,C,51,C,518,C,601,C,558,C,614,C,579,C,644,C,614,C,614,C,7,C,273,C,6,C,233,C,52,C,86,C,236,C,27,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 01:00,1,C,39,C,10098,C,10153,C,10128,C,129,C,278,C,111,C,428,C,53,C,518,C,601,C,558,C,612,C,572,C,649,C,612,C,612,C,7,C,254,C,6,C,167,C,48,C,134,C,232,C,19,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 02:00,1,C,41,C,10096,C,10152,C,10125,C,132,C,268,C,96,C,453,C,51,C,518,C,601,C,558,C,609,C,570,C,644,C,609,C,609,C,7,C,229,C,3,C,145,C,46,C,153,C,216,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 03:00,1,C,43,C,10095,C,10151,C,10125,C,112,C,226,C,103,C,506,C,54,C,511,C,601,C,557,C,608,C,570,C,640,C,608,C,608,C,3,C,212,C,7,C,210,C,45,C,134,C,181,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 04:00,1,C,45,C,10095,C,10152,C,10125,C,115,C,203,C,102,C,527,C,53,C,511,C,601,C,556,C,606,C,570,C,640,C,606,C,606,C,3,C,224,C,7,C,193,C,45,C,152,C,161,C,6,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 05:00,1,C,45,C,10098,C,10154,C,10128,C,117,C,144,C,106,C,560,C,74,C,511,C,601,C,556,C,605,C,570,C,640,C,605,C,605,C,3,C,243,C,7,C,145,C,43,C,167,C,114,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 06:00,1,C,35,C,10102,C,10158,C,10131,C,173,C,133,C,101,C,534,C,59,C,518,C,601,C,560,C,616,C,579,C,649,C,616,C,616,C,3,C,296,C,4,C,202,C,47,C,107,C,125,C,14,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 07:00,4,C,22,C,10105,C,10162,C,10135,C,168,C,114,C,110,C,516,C,92,C,518,C,601,C,561,C,633,C,601,C,662,C,633,C,633,C,4,C,258,C,3,C,219,C,51,C,102,C,160,C,17,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 08:00,13,C,13,C,10108,C,10165,C,10138,C,195,C,119,C,101,C,482,C,103,C,518,C,601,C,561,C,650,C,610,C,691,C,650,C,650,C,4,C,248,C,7,C,219,C,54,C,97,C,204,C,25,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 09:00,22,C,8,C,10109,C,10166,C,10138,C,232,C,138,C,129,C,404,C,96,C,518,C,610,C,562,C,664,C,626,C,711,C,664,C,664,C,7,C,404,C,6,C,267,C,70,C,54,C,239,C,51,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 10:00,28,C,5,C,10110,C,10166,C,10139,C,177,C,172,C,166,C,359,C,126,C,520,C,610,C,564,C,673,C,630,C,720,C,673,C,673,C,7,C,490,C,6,C,399,C,89,C,23,C,245,C,82,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 11:00,34,C,3,C,10111,C,10166,C,10140,C,173,C,218,C,193,C,273,C,142,C,518,C,610,C,565,C,682,C,640,C,730,C,681,C,681,C,7,C,489,C,6,C,453,C,105,C,0,C,246,C,98,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 12:00,38,C,2,C,10108,C,10165,C,10138,C,177,C,269,C,213,C,211,C,130,C,518,C,610,C,564,C,686,C,644,C,730,C,686,C,686,C,7,C,548,C,6,C,413,C,116,C,2,C,248,C,110,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 13:00,39,C,1,C,10105,C,10162,C,10135,C,194,C,281,C,214,C,160,C,151,C,518,C,608,C,563,C,687,C,649,C,730,C,687,C,687,C,7,C,608,C,6,C,376,C,127,C,0,C,250,C,123,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 14:00,36,C,1,C,10103,C,10161,C,10132,C,207,C,280,C,236,C,127,C,151,C,518,C,608,C,562,C,685,C,644,C,730,C,685,C,685,C,7,C,674,C,6,C,315,C,133,C,0,C,252,C,129,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 15:00,31,C,2,C,10097,C,10157,C,10128,C,197,C,309,C,209,C,135,C,150,C,518,C,608,C,563,C,679,C,644,C,720,C,679,C,679,C,7,C,681,C,6,C,308,C,135,C,0,C,253,C,132,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 16:00,23,C,3,C,10095,C,10153,C,10125,C,160,C,288,C,219,C,163,C,170,C,520,C,610,C,563,C,670,C,640,C,711,C,670,C,670,C,7,C,725,C,6,C,265,C,132,C,0,C,255,C,128,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 17:00,14,C,7,C,10093,C,10151,C,10122,C,179,C,297,C,212,C,165,C,147,C,518,C,601,C,561,C,657,C,626,C,698,C,657,C,657,C,7,C,752,C,6,C,232,C,125,C,2,C,256,C,121,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 18:00,7,C,15,C,10095,C,10151,C,10123,C,152,C,293,C,190,C,219,C,145,C,511,C,601,C,559,C,642,C,610,C,680,C,642,C,642,C,7,C,693,C,6,C,294,C,114,C,0,C,253,C,110,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 19:00,3,C,25,C,10096,C,10151,C,10124,C,182,C,267,C,178,C,245,C,128,C,518,C,601,C,559,C,628,C,601,C,660,C,628,C,628,C,7,C,626,C,6,C,343,C,100,C,0,C,253,C,96,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 20:00,2,C,30,C,10098,C,10153,C,10127,C,165,C,283,C,165,C,263,C,123,C,511,C,601,C,557,C,622,C,590,C,649,C,622,C,622,C,7,C,542,C,6,C,394,C,84,C,9,C,250,C,78,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 21:00,2,C,32,C,10103,C,10158,C,10131,C,175,C,332,C,143,C,269,C,81,C,518,C,601,C,560,C,620,C,590,C,649,C,620,C,620,C,7,C,434,C,6,C,395,C,71,C,49,C,246,C,62,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 22:00,2,C,33,C,10104,C,10159,C,10133,C,136,C,331,C,156,C,310,C,67,C,520,C,601,C,560,C,618,C,590,C,649,C,618,C,618,C,6,C,423,C,7,C,332,C,64,C,50,C,239,C,52,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100605 23:00,1,C,34,C,10104,C,10157,C,10132,C,172,C,300,C,121,C,351,C,56,C,520,C,601,C,560,C,617,C,590,C,649,C,617,C,617,C,7,C,328,C,6,C,315,C,58,C,82,C,239,C,40,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 00:00,1,C,36,C,10101,C,10156,C,10130,C,145,C,298,C,111,C,396,C,49,C,520,C,601,C,559,C,614,C,579,C,644,C,614,C,614,C,7,C,278,C,6,C,233,C,52,C,86,C,237,C,26,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 01:00,1,C,38,C,10097,C,10153,C,10128,C,138,C,285,C,102,C,421,C,53,C,520,C,601,C,559,C,613,C,579,C,644,C,613,C,613,C,7,C,248,C,6,C,184,C,48,C,116,C,230,C,19,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 02:00,1,C,40,C,10096,C,10152,C,10125,C,136,C,272,C,94,C,449,C,49,C,520,C,601,C,558,C,610,C,572,C,640,C,610,C,610,C,7,C,231,C,3,C,153,C,46,C,145,C,214,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 03:00,1,C,42,C,10091,C,10151,C,10124,C,110,C,219,C,110,C,506,C,56,C,511,C,601,C,557,C,609,C,570,C,640,C,609,C,609,C,7,C,208,C,3,C,208,C,45,C,132,C,176,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 04:00,1,C,44,C,10093,C,10152,C,10125,C,131,C,200,C,94,C,523,C,51,C,520,C,601,C,557,C,607,C,570,C,640,C,607,C,607,C,3,C,227,C,7,C,191,C,45,C,157,C,152,C,8,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 05:00,1,C,44,C,10097,C,10156,C,10128,C,119,C,139,C,103,C,568,C,72,C,518,C,601,C,557,C,607,C,570,C,640,C,607,C,606,C,3,C,254,C,7,C,153,C,43,C,168,C,118,C,9,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 06:00,1,C,33,C,10101,C,10159,C,10131,C,182,C,128,C,90,C,540,C,61,C,518,C,601,C,561,C,618,C,590,C,649,C,618,C,618,C,3,C,283,C,4,C,204,C,48,C,103,C,129,C,13,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 07:00,4,C,21,C,10105,C,10162,C,10135,C,168,C,110,C,116,C,526,C,81,C,520,C,601,C,562,C,634,C,601,C,662,C,634,C,634,C,4,C,239,C,3,C,228,C,51,C,104,C,161,C,17,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 08:00,13,C,12,C,10108,C,10165,C,10138,C,206,C,121,C,96,C,481,C,96,C,518,C,601,C,561,C,651,C,610,C,691,C,651,C,651,C,4,C,248,C,6,C,223,C,55,C,94,C,204,C,25,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 09:00,22,C,7,C,10109,C,10166,C,10138,C,230,C,147,C,129,C,397,C,96,C,518,C,608,C,563,C,665,C,626,C,716,C,665,C,665,C,7,C,407,C,6,C,271,C,70,C,49,C,239,C,51,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 10:00,28,C,4,C,10110,C,10166,C,10139,C,174,C,179,C,170,C,353,C,123,C,520,C,610,C,565,C,674,C,630,C,720,C,674,C,674,C,7,C,488,C,6,C,406,C,89,C,23,C,245,C,81,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 11:00,35,C,3,C,10111,C,10166,C,10140,C,178,C,229,C,191,C,260,C,142,C,518,C,610,C,565,C,683,C,640,C,730,C,682,C,682,C,7,C,487,C,6,C,451,C,104,C,0,C,246,C,97,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 12:00,38,C,2,C,10108,C,10164,C,10138,C,179,C,278,C,211,C,202,C,130,C,518,C,608,C,564,C,687,C,644,C,730,C,687,C,687,C,7,C,560,C,6,C,399,C,116,C,2,C,248,C,110,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 13:00,39,C,1,C,10105,C,10162,C,10135,C,198,C,294,C,214,C,154,C,140,C,518,C,608,C,563,C,688,C,649,C,730,C,688,C,688,C,7,C,618,C,6,C,361,C,126,C,0,C,250,C,122,C
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT,29.6,33.938,-118.3888,20100606 14:00,37,C,1,C,10102,C,10160,C,10132,C,205,C,290,C,234,C,122,C,149,C,518,C,601,C,563,C,686,C,644,C,730,C,686,C,686,C,7,C,667,C,6,C,320,C,133,C,0,C,252,C,128,C
